action,reward,state,ticker,time 
-1,156.288,1111,EMR,1478050833
1,-78.53331496960001,3331,FDX,1478050833
1,7.039999999999992,1131,PH,1478050833
1,12.322222079999989,1311,ETN,1478050833
-1,87.03999999999999,3111,COL,1478050834
1,-14.675446169600008,3131,CHRW,1478050834
1,45.74719999999999,1311,IR,1478050834
-1,74.507776,3311,PWR,1478050834
1,31.21435629432341,3331,BA,1478050834
1,-4.304383999999999,1111,FLIR,1478050834
1,-13.624906055679993,3331,VRSK,1478050834
-1,152.55296,1111,AME,1478050835
-1,55.87200000000001,3331,ROP,1478050835
1,35.997285253120005,3311,FAST,1478050835
1,57.647616,1331,DNB,1478050835
-1,141.952,1311,HON,1478050836
1,31.627776000000004,1111,JWN,1478050837
-1,33.793535999999996,3111,BWA,1478050837
1,-37.36422400000001,1331,NWL,1478050837
1,8.0,3311,MAR,1478050838
1,-31.075840000000007,1131,CMG,1478050838
1,-5.072384,3111,GRMN,1478050838
1,-17.640570312458244,3331,TJX,1478050838
-1,47.04,3311,FL,1478050838
1,56.610636343541756,1311,BBBY,1478050839
1,-86.56466551373825,1111,F,1478050839
1,23.887892479999998,3131,TSCO,1478050839
1,2.995199999999997,3131,LB,1478050839
1,61.952,3311,VFC,1478050839
1,0.5631999999999948,3311,WYN,1478050840
1,-78.53331496960001,3111,OMC,1478050840
1,-34.686464,1311,SWK,1478050840
-1,92.98634342400001,1131,SPLS,1478050841
1,23.242682826752002,3311,PHM,1478050841
1,101.79431383039999,3331,FOX,1478050841
1,39.277055999999995,1331,SBUX,1478050842
1,-32.96000000000001,3131,CMCSA,1478050842
1,59.837445734400006,3331,DIS,1478050842
1,5.5257186304,1131,JCI,1478050842
1,81.12990208,3131,LKQ,1478050843
1,8.0,3331,VIAB,1478050843
1,57.832959999999986,1111,LEN,1478050843
-1,88.0,1111,AEE,1478050845
-1,91.40590182400001,1311,LNT,1478050845
1,8.0,3131,AWK,1478050845
-1,72.94720000000001,1131,AEP,1478050845
1,33.035776000000006,3331,AES,1478050845
1,30.963199999999993,3311,SCG,1478050846
1,-59.91680000000001,3311,NI,1478050846
1,6.194892799999998,3111,SRE,1478050846
1,-12.167557120000005,1111,CNP,1478050846
-1,72.94720000000001,3131,TAP,1478050847
1,26.31399670459819,1131,TSN,1478050847
-1,118.4,3131,EL,1478050847
1,17.7648738304,3331,K,1478050848
1,13.935474278399994,3331,MO,1478050848
1,7.039999999999992,1111,BFB,1478050848
-1,80.64,1331,WFM,1478050848
1,75.88747427839999,3331,PM,1478050849
1,-39.436800000000005,3331,KMB,1478050849
1,-40.58228572160001,3311,CL,1478050849
1,57.647616,3311,MDLZ,1478050850
1,47.41780684800001,1331,SJM,1478050850
1,88.0,1111,VRTX,1478050851
1,81.12990208,3111,ENDP,1478050851
1,25.075199999999995,3111,XRAY,1478050851
1,2.995199999999997,1111,HCA,1478050851
-1,47.04,3111,AMGN,1478050852
1,-10.928517120000002,1111,MTD,1478050853
1,6.965923840000002,3111,DGX,1478050853
-1,144.192,3111,HOLX,1478050853
-1,14.194176000000006,3331,ALXN,1478050853
1,-32.96000000000001,1311,MCK,1478050854
-1,85.37980928,3131,SYK,1478050854
-1,147.8519808,1111,AET,1478050854
1,0.5631999999999948,3331,DVA,1478050854
1,13.935474278399994,3331,MYL,1478050854
1,104.73565601791998,3331,HSIC,1478050854
1,8.41216,1111,REGN,1478050855
1,59.08736,3311,TMO,1478050855
1,7.039999999999992,1331,BDX,1478050855
1,3.509236170751997,1331,GILD,1478050855
-1,47.04,1111,ALB,1478050856
1,47.342321663999996,1111,DOW,1478050856
1,93.27128166399999,1131,FCX,1478050856
1,31.568302080000002,3331,FMC,1478050856
1,8.0,3311,IFF,1478050857
1,77.76044282675198,3331,SHW,1478050857
1,23.242682826752002,3331,ECL,1478050857
1,-4.304383999999999,3131,SEE,1478050857
1,-32.96000000000001,3331,NUE,1478050857
1,81.12990208,3331,VMC,1478050857
1,-9.408000000000008,3311,MLM,1478050857
1,-9.752145920000004,3311,PX,1478050857
1,63.347199999999994,1331,MOS,1478050858
1,25.493348024320007,1311,MON,1478050858
1,18.13334802432,1331,PPG,1478050858
1,-63.006656921600005,1111,AA,1478050858
1,84.91775999999999,1111,NEM,1478050858
-1,88.0,1111,NTAP,1478050859
1,41.86792394752001,3311,FFIV,1478050860
1,23.242682826752002,3311,MSFT,1478050860
1,-35.33985792000001,3331,FIS,1478050860
-1,82.99520000000001,1111,STX,1478050860
1,70.75809279999999,3331,GOOGL,1478050860
1,19.177902079999996,3111,NVDA,1478050861
1,78.617186304,1111,AVGO,1478050861
1,101.84665087999997,1131,SYMC,1478050861
1,61.952,3311,PAYX,1478050861
1,106.20807167999999,1111,EA,1478050861
1,131.09048246272,3311,EQIX,1478050861
1,10.347007999999995,1111,INTC,1478050862
1,-39.469926901350405,1311,AAPL,1478050862
1,101.79431383039999,3131,WU,1478050862
1,-32.96000000000001,1131,CTSH,1478050862
-1,86.4512,3111,CA,1478050863
1,32.512,3111,HPQ,1478050863
1,30.963199999999993,1331,YHOO,1478050863
1,-31.488000000000007,1311,ACN,1478050864
1,37.44,3331,ADS,1478050864
1,30.963199999999993,3311,ADP,1478050864
1,41.25471634227201,3131,ADI,1478050864
1,-9.484800000000007,3311,MSI,1478050864
1,85.73211629432339,3331,TSO,1478050865
1,86.14553599999998,3131,VLO,1478050865
1,59.968057344,3311,FTI,1478050865
-1,93.03418880000001,3311,OKE,1478050865
-1,88.0,3311,NOV,1478050866
1,25.152,1111,XOM,1478050866
1,86.14553599999998,1111,CHK,1478050866
1,-4.304383999999999,3131,MRO,1478050866
1,-34.007552000000004,1111,MUR,1478050866
1,-32.96000000000001,1131,COP,1478050867
1,0.5631999999999948,1111,COG,1478050867
1,1.6033673707519895,1131,WMB,1478050867
1,7.039999999999992,3131,MPC,1478050868
1,11.356159999999996,3111,NBL,1478050868
-1,101.48812799999999,1311,PXD,1478050868
1,13.935474278399994,1331,SPG,1478050870
-1,80.64,3111,BEN,1478050870
1,63.347199999999994,3331,HCN,1478050870
1,63.34105599999999,1331,SCHW,1478050870
1,-24.486195199999997,1111,LM,1478050871
1,-8.092143157248003,1311,PGR,1478050871
1,48.82176,1131,ZION,1478050871
1,-0.37816320000000303,1111,AVB,1478050871
-1,110.54567309312,3311,PNC,1478050871
1,13.935474278399994,3331,HRB,1478050872
1,2.6428620799999933,3311,BRKB,1478050872
-1,133.37192087552,3311,WFC,1478050872
1,81.52888246271999,3111,LUK,1478050872
-1,86.89164288,3131,LNC,1478050872
1,0.45055999999999585,1311,CMA,1478050873
1,-8.092143157248003,3331,BBT,1478050873
1,2.989055999999998,1131,UNM,1478050873
-1,88.73216000000001,3111,HBAN,1478050873
-1,88.0,3311,PBCT,1478050873
1,57.647616,1131,AXP,1478050873
1,-7.052800000000005,3331,WY,1478050874
-1,87.03999999999999,3131,HST,1478050874
1,64.16723402162175,3331,FITB,1478050874
1,-8.092143157248003,1111,EQR,1478050874
1,-12.302363033599995,1131,HCP,1478050874
1,22.02879999999999,1131,COF,1478050874
1,77.79667402162175,3331,TMK,1478050875
-1,102.56349184000001,3111,AIZ,1478050875
1,13.935474278399994,1111,L,1478050875
-1,82.477056,3311,MTB,1478050875
1,-7.052800000000005,3311,CCI,1478050876
1,85.09007216639998,3331,CINF,1478050876
1,7.039999999999992,3111,AMG,1478050876
1,26.612142079999998,1131,TRV,1478050876
-1,87.03999999999999,3111,IVZ,1478050876
1,-27.1488,1111,MET,1478050876
1,4.895293439999996,3131,USB,1478050877
1,-104.13485506560001,3111,ESS,1478050877
1,25.493348024320007,3131,PFG,1478050877
-1,36.997640181136745,1311,CTL,1478050880
1,143.3472,3331,VZ,1478050880
-1,43.11562744627199,3131,JBHT,1478050882
1,77.2834324054016,3131,GE,1478050882
-1,-7.052800000000005,3131,MAS,1478050882
-1,40.5632,3331,XYL,1478050882
1,136.0054275997696,3331,UPS,1478050883
1,42.70336,3311,JEC,1478050883
-1,10.995199999999997,3131,ALK,1478050883
-1,194.3331679174656,3111,RSG,1478050883
-1,-43.741071769600005,1111,AYI,1478050883
-1,-7.052800000000005,1111,URI,1478050883
1,112.806716342272,3311,NLSN,1478050883
-1,-100.72422400000002,1131,RHI,1478050883
1,41.84173118231675,3331,RTN,1478050884
1,38.453489664,3331,LUV,1478050884
1,107.19005831987201,1311,EXPD,1478050884
1,130.75497478389758,3331,UNP,1478050884
1,38.344765439999996,3311,R,1478050884
1,80.64,3131,ITW,1478050884
1,130.81950413520894,3331,FBHS,1478050885
1,82.99520000000001,3131,LEG,1478050885
-1,-100.72422400000002,3331,FDX,1478050885
1,117.44,1331,PH,1478050885
1,108.59776,3331,GWW,1478050885
1,114.40908288,1331,ETN,1478050885
1,27.085607370752,3131,CHRW,1478050886
1,0.25753599999998755,1311,IR,1478050886
1,10.113535999999996,3111,PWR,1478050886
1,67.4686335390046,3331,BA,1478050886
-1,-32.96000000000001,3331,VRSK,1478050886
1,144.192,1331,ROP,1478050887
1,8.0,1131,PBI,1478050887
1,71.67761102274561,3311,FAST,1478050887
1,90.72990208,1331,DNB,1478050887
1,88.0,1131,PCAR,1478050887
-1,8.0,3331,HON,1478050887
1,67.83244288,1111,JWN,1478050889
-1,-4.9651712000000074,3111,BWA,1478050889
-1,-46.20646400000001,1331,NWL,1478050889
1,88.0,3331,MAR,1478050889
1,83.18976,3331,MAT,1478050890
1,52.533759999999994,3131,CMG,1478050890
1,-12.752384000000013,3311,GRMN,1478050890
1,136.146120704,3131,CBS,1478050890
1,24.47629812503674,3331,TJX,1478050890
-1,1.8347008000000002,3311,FL,1478050890
1,13.2885090748334,1311,BBBY,1478050890
-1,-20.724224000000014,1111,F,1478050891
1,157.99625728,3331,TSCO,1478050891
-1,-7.052800000000005,3131,LB,1478050891
-1,8.0,1311,VFC,1478050891
-1,5.379809279999996,1131,GM,1478050891
1,80.64,1331,RL,1478050891
1,16.518459064319998,3331,ORLY,1478050892
-1,-34.31680000000001,3311,WYN,1478050892
-1,-100.72422400000002,3111,OMC,1478050892
1,160.51353600000002,1331,SWK,1478050892
1,72.94720000000001,3311,DG,1478050892
1,42.635776,3331,GPC,1478050893
1,60.45356088754176,3311,PHM,1478050893
-1,7.872,1331,ULTA,1478050893
-1,8.0,3311,COH,1478050894
-1,57.647616,3331,SBUX,1478050894
-1,-39.436800000000005,3131,CMCSA,1478050894
1,92.656952246272,3331,DIS,1478050894
-1,15.699243794432,1111,JCI,1478050894
1,111.3943138304,3131,LKQ,1478050895
-1,0.6399999999999935,3131,VIAB,1478050895
1,83.4362368,3111,LEN,1478050895
1,8.0,3131,AN,1478050895
1,134.5152,3331,WEC,1478050897
1,47.04,3311,ED,1478050897
1,85.46492006400001,3311,LNT,1478050897
1,110.9632,1131,NRG,1478050897
-1,0.6399999999999935,3131,AWK,1478050897
1,69.744128,3131,AEP,1478050897
-1,-7.052800000000005,3331,AES,1478050898
1,112.877056,3311,ETR,1478050898
1,88.0,3131,NEE,1478050898
1,101.357056,3331,NI,1478050898
1,89.16736,3311,XEL,1478050898
1,117.44,1131,EIX,1478050898
1,-50.70745026560001,1111,CNP,1478050898
-1,24.193536,3131,TAP,1478050899
1,-16.8436828999536,1131,TSN,1478050900
1,55.633088970752,3331,K,1478050900
1,52.263217364991995,3331,MO,1478050900
1,138.39364769191036,3331,RAI,1478050900
1,117.44,3331,BFB,1478050900
-1,30.963199999999993,1331,WFM,1478050901
1,140.6778368,3131,KR,1478050901
1,156.04630208512003,3331,PG,1478050901
-1,-50.70745026560001,3331,KMB,1478050901
1,4.287588564991992,3311,CL,1478050901
-1,37.44,3131,WMT,1478050902
1,59.677667328,3331,SJM,1478050902
1,119.277056,1111,VRTX,1478050903
1,111.3943138304,3111,ENDP,1478050903
1,80.5632,3331,XRAY,1478050903
-1,-7.052800000000005,1111,HCA,1478050904
1,115.89951373312002,3331,LH,1478050904
1,87.03999999999999,3331,MRK,1478050905
1,30.692962303999998,1111,MTD,1478050905
-1,146.88896,3111,HOLX,1478050906
-1,52.49087488000001,3331,ALXN,1478050906
-1,-31.075225600000003,1311,MCK,1478050906
1,184.45178879999997,3331,AET,1478050906
-1,-33.80480000000001,3331,DVA,1478050906
-1,6.4512,1131,PDCO,1478050906
1,52.263217364991995,3331,MYL,1478050907
1,132.1673772957696,3331,HSIC,1478050907
-1,132.53376,3131,REGN,1478050907
-1,0.6399999999999935,3131,BCR,1478050907
-1,96.0805888,1311,TMO,1478050907
1,118.4,3331,BDX,1478050907
1,158.9862457344,3331,ISRG,1478050907
-1,1.3951999999999956,1111,ALB,1478050908
1,87.615488,3331,BLL,1478050908
-1,3.787385733119997,1311,DOW,1478050909
-1,11.673599999999993,1111,FCX,1478050909
1,67.7801058304,3331,FMC,1478050909
1,80.64,3331,AVY,1478050909
1,145.461236170752,3311,APD,1478050909
-1,88.0,3311,IFF,1478050909
1,108.42918968754175,3331,SHW,1478050909
1,60.45356088754176,3331,ECL,1478050909
1,36.21214208000001,3131,SEE,1478050909
-1,-39.436800000000005,3331,NUE,1478050909
1,80.75776,1131,DD,1478050910
1,80.239616,3331,MLM,1478050910
1,135.16863488,3331,PX,1478050910
1,15.745535999999994,1331,MOS,1478050910
-1,2.0394678419455943,1331,MON,1478050910
1,81.4506678419456,3331,PPG,1478050910
1,110.9632,3331,LYB,1478050910
-1,8.0,1331,OI,1478050910
-1,-74.22453255372801,1111,AA,1478050910
-1,117.44,1111,NTAP,1478050912
-1,3.3494339158015975,3331,FFIV,1478050912
1,80.3580928,3311,MU,1478050912
1,60.45356088754176,3311,MSFT,1478050912
1,8.0,3311,ADBE,1478050912
1,8.900925030399996,3331,FIS,1478050913
-1,33.035776000000006,1111,STX,1478050913
1,-36.09344000000001,3131,GOOGL,1478050913
1,56.8765538304,3111,NVDA,1478050913
-1,116.68937490432,1311,AVGO,1478050913
1,129.6250527744,1131,SYMC,1478050913
-1,8.0,3331,PAYX,1478050913
1,8.0,3331,EQIX,1478050913
1,117.44,3131,ADSK,1478050914
1,143.3472,3311,KLAC,1478050914
1,47.04,1311,INTC,1478050914
-1,10.630804085145591,1311,AAPL,1478050914
1,49.578996170751985,3131,WU,1478050914
-1,40.6330368,1131,CTSH,1478050914
-1,0.6399999999999935,3331,HPQ,1478050915
1,161.46375663026177,3331,VRSN,1478050916
1,67.247616,1331,YHOO,1478050916
1,77.48096,1331,ACN,1478050916
-1,88.0,1311,TEL,1478050916
-1,2.995199999999997,3331,ADS,1478050916
1,67.247616,3311,ADP,1478050916
1,76.30415038119938,3131,ADI,1478050916
1,80.5632,3331,MSI,1478050916
-1,8.0,1331,ORCL,1478050917
1,35.44426233900458,3331,TSO,1478050918
1,115.80807167999998,3131,VLO,1478050918
1,84.79744458752,3331,FTI,1478050918
1,116.077056,3331,OKE,1478050918
-1,8.0,3131,NOV,1478050918
-1,2.0121599999999944,1131,XOM,1478050918
-1,161.56940287999998,1131,CHK,1478050918
1,36.21214208000001,3131,MRO,1478050918
1,103.242682826752,1311,APC,1478050918
-1,8.0,1331,OXY,1478050919
-1,-38.77222400000001,1111,MUR,1478050919
-1,-31.372800000000012,1131,COP,1478050919
1,140.02404966400002,3331,KMI,1478050919
-1,-33.80480000000001,1111,COG,1478050920
-1,-32.96000000000001,1131,WMB,1478050920
1,110.9632,3331,MPC,1478050920
1,154.4700928,3311,NBL,1478050920
1,78.07105024,3311,PXD,1478050921
1,52.263217364991995,1331,SPG,1478050922
1,110.9632,3331,MAC,1478050922
1,110.9632,3331,BLK,1478050923
1,15.745535999999994,3331,HCN,1478050923
1,141.61164288,1131,CBG,1478050923
1,36.59519999999999,1311,GS,1478050923
1,32.87891402162176,1311,PGR,1478050924
-1,8.0,3331,STT,1478050924
1,143.3472,1331,UDR,1478050924
1,114.39616000000001,1331,AVB,1478050924
1,106.37040402432001,3331,PNC,1478050924
1,143.44460288,3331,PRU,1478050924
1,121.75616,1131,RF,1478050924
1,52.263217364991995,3331,HRB,1478050924
1,69.07148288,3111,BRKB,1478050924
1,209.23660419072002,3331,WFC,1478050925
1,67.247616,3131,XL,1478050925
-1,-35.04384,1331,CMA,1478050925
1,-39.37638400000001,3331,FRT,1478050925
1,32.87891402162176,3331,BBT,1478050925
-1,2.989055999999998,3131,UNM,1478050925
1,115.15189248000001,3331,HBAN,1478050925
1,88.0,3131,SLG,1478050926
-1,39.40096,3311,PBCT,1478050926
1,10.729902079999995,1131,AXP,1478050926
-1,22.635776,3331,WY,1478050926
1,37.44,3331,HST,1478050926
1,96.46716593902714,3331,FITB,1478050926
1,32.87891402162176,1111,EQR,1478050927
1,112.72571863040001,3131,HCP,1478050927
1,159.09337087999998,3331,EFX,1478050927
1,88.0,1331,PSA,1478050927
1,82.99520000000001,3131,COF,1478050927
1,108.46107313902715,3331,TMK,1478050927
1,163.30881024,3131,AIZ,1478050927
1,80.111616,1331,AIV,1478050928
1,89.348096,1111,NDAQ,1478050928
1,52.263217364991995,1111,L,1478050928
1,67.247616,3331,MTB,1478050928
-1,7.039999999999992,3331,BK,1478050928
-1,42.635776,3311,CCI,1478050928
1,114.87926350643198,3331,CINF,1478050928
1,117.44,3331,AMG,1478050928
1,88.0,3331,AMP,1478050929
1,63.4186850304,1131,TRV,1478050929
1,139.16618342400002,3111,JPM,1478050929
1,93.84822784,3331,USB,1478050929
-1,-110.98228572160002,3111,ESS,1478050929
-1,2.0394678419455943,3331,PFG,1478050930
1,113.97640181136754,1331,CTL,1478050933
1,161.2581888,3331,VZ,1478050933
1,108.00942051675341,3131,GE,1478050934
1,69.07148288,3131,MAS,1478050935
1,155.53017887981568,3331,UPS,1478050935
1,76.7085568,3311,JEC,1478050935
1,154.82242687749326,3131,RSG,1478050936
1,5.880442879999997,1111,AYI,1478050936
1,61.29031168,1111,URI,1478050936
1,139.26991038119937,3311,NLSN,1478050936
1,-44.35041757948807,1131,RHI,1478050936
1,76.82072344043874,3331,RTN,1478050936
1,55.75873393459201,1111,EXPD,1478050937
1,155.06437780982986,3331,UNP,1478050937
1,113.47200000000001,3331,R,1478050937
1,112.512,3131,ITW,1478050937
1,166.145536,3311,PNR,1478050937
1,113.03577600000001,3131,LEG,1478050937
1,-29.10931717324801,3331,FDX,1478050938
1,134.5152,1331,PH,1478050938
1,130.061824,3331,GWW,1478050938
1,132.51304407039999,1331,ETN,1478050938
1,63.835334486261765,3131,CHRW,1478050938
1,55.87200000000001,3131,NSC,1478050938
-1,-27.4947072,1311,IR,1478050938
1,89.3952,3331,IRM,1478050938
-1,5.96062208,3111,PWR,1478050939
1,28.010082671001605,3331,VRSK,1478050939
1,70.592,3331,DOV,1478050939
1,159.82336,1331,ROP,1478050939
1,100.3867029621965,3311,FAST,1478050940
1,119.8423138304,1331,DNB,1478050940
1,115.467776,1131,PCAR,1478050940
1,16.743010303999995,1111,JWN,1478050941
1,7.1194828799999925,1331,NWL,1478050942
1,110.511616,3331,MAR,1478050942
1,116.023808,3331,MAT,1478050942
1,108.2752,1331,SNI,1478050942
1,86.2297088,3131,CMG,1478050942
-1,47.04,3311,GRMN,1478050943
1,59.632238500029395,3331,TJX,1478050943
-1,6.22970879999999,3111,FL,1478050943
-1,1.0630807259866728,3311,BBBY,1478050943
1,174.39700582400002,3331,TSCO,1478050943
1,42.635776,3131,LB,1478050943
1,54.536243976601604,3331,ORLY,1478050944
1,46.9632,3331,WYN,1478050944
1,-29.10931717324801,3111,OMC,1478050944
1,165.63591168000002,1331,SWK,1478050945
1,116.71296000000001,3111,WYNN,1478050945
1,107.82976000000002,3311,DG,1478050945
-1,8.0,3111,AAP,1478050945
1,177.30234171392,3331,SPLS,1478050945
1,82.10862080000001,3331,GPC,1478050945
1,83.76320000000001,1131,HAS,1478050945
1,93.19913358103676,3311,PHM,1478050946
1,21.632000000000005,3131,CMCSA,1478050946
1,123.0087617970176,3331,DIS,1478050947
1,140.12726034432,3131,LKQ,1478050947
1,92.94126694399999,1111,LEN,1478050948
1,86.89164288,1131,HOG,1478050948
1,82.99520000000001,3331,DTE,1478050949
1,84.672,3311,ED,1478050949
1,112.98915205120001,3311,LNT,1478050949
1,137.647616,1131,NRG,1478050950
1,-32.96000000000001,3131,AWK,1478050950
1,101.37483264000001,3131,AEP,1478050950
1,73.4686208,3331,AES,1478050950
1,117.44,3131,NEE,1478050950
-1,-74.704384,3311,NI,1478050950
1,118.46727680000001,3311,XEL,1478050951
1,143.3472,1131,EIX,1478050951
-1,-69.00480000000002,1111,CNP,1478050951
-1,-18.709688319999998,3131,TAP,1478050952
-1,-37.479111753728006,1131,TSN,1478050952
1,88.95711829426176,3331,K,1478050952
1,85.99163128119295,3331,MO,1478050952
1,91.629568,3331,COST,1478050952
1,136.429056,3331,BFB,1478050953
-1,0.6399999999999935,3131,HRL,1478050953
1,166.55676365209604,3331,PG,1478050953
1,43.77307793719295,3311,CL,1478050954
1,143.3472,3331,MKC,1478050954
1,166.145536,3331,CVS,1478050954
1,12.516347248640002,3331,SJM,1478050954
-1,138.31272448,3111,VRTX,1478050956
1,138.026996170752,3111,ENDP,1478050956
1,106.456576,3331,XRAY,1478050956
1,42.635776,1111,HCA,1478050956
